enrollment,direct_certification,meps_poverty_pct,meps_mod_poverty_pct,title_i_binary,school_level_clean_High,school_level_clean_Middle,school_level_clean_Other,school_type_clean_Regular school,school_type_clean_Specialized,charter_Yes,y
306.0,218.0,26.811256,31.718513,1,False,False,False,True,False,False,1
634.0,154.0,7.753158,7.122901,1,False,False,False,True,False,False,0
405.0,228.0,21.594862,26.502117,1,False,False,False,True,False,False,0
331.0,232.0,24.911644,29.818901,1,False,True,False,True,False,False,1
417.0,101.0,10.399582,11.431198,1,False,False,False,True,False,False,0
700.0,308.0,15.805304,16.502895,1,False,True,False,True,False,False,0
643.0,388.0,21.509157,22.206749,1,False,True,False,True,False,False,1
315.0,148.0,15.673947,21.402649,0,False,False,False,True,False,False,0
582.0,426.0,26.520264,31.42752,1,False,False,False,True,False,False,1
305.0,120.0,13.007426,11.743955,1,False,False,False,True,False,False,1
336.0,21.0,1.456632,1.303442,0,False,False,False,True,False,False,0
360.0,48.0,3.928907,3.943049,0,False,False,False,True,False,False,0
472.0,307.0,21.451956,26.359213,1,True,False,False,True,False,False,0
215.0,109.0,16.970072,22.512186,1,False,False,False,True,False,False,1
420.0,27.0,1.518958,2.883078,0,False,False,False,True,False,False,0
343.0,13.0,0.598055,0.69368,0,False,False,False,True,False,False,0
285.0,204.0,26.928923,32.471035,1,False,False,False,True,False,False,1
389.0,308.0,26.910263,32.452377,1,False,False,False,True,False,False,1
295.0,13.0,0.813298,2.705936,0,False,False,False,True,False,False,0
163.0,80.0,19.076094,23.98335,1,False,False,False,True,False,False,1
627.0,43.0,6.037282,6.987508,0,False,False,False,True,False,False,0
261.0,57.0,6.897644,6.578379,0,False,False,False,True,False,False,0
354.0,114.0,13.185784,12.866519,1,False,False,False,True,False,False,0
393.0,40.0,2.827651,3.330061,1,False,False,False,True,False,False,0
483.0,141.0,10.637103,10.76542,0,False,True,False,True,False,False,0
615.0,177.0,10.493283,10.202909,1,False,True,False,True,False,False,0
512.0,156.0,11.082533,9.495704,1,False,True,False,True,False,False,0
450.0,379.0,29.84395,40.035145,1,False,True,False,True,False,False,1
456.0,134.0,11.229418,9.910398,1,False,False,False,True,False,False,0
626.0,193.0,12.706667,9.340956,1,False,False,False,True,False,False,0
530.0,54.0,2.831338,2.86617,0,False,False,False,True,False,False,0
587.0,263.0,14.913053,10.808323,1,False,False,False,True,False,False,1
392.0,280.0,26.876434,31.783691,1,False,False,False,True,False,False,1
313.0,42.0,3.958643,3.775872,0,False,False,False,True,False,False,0
497.0,283.0,20.32229,23.097734,0,False,True,False,True,False,False,1
511.0,63.0,3.578287,4.121832,0,False,True,False,True,False,False,0
542.0,216.0,14.35768,15.193793,0,False,True,False,True,False,False,1
583.0,40.0,2.842811,3.531254,1,False,True,False,True,False,False,0
444.0,124.0,9.022817,7.873274,1,False,False,False,True,False,False,0
843.0,128.0,5.747695,3.94885,0,False,True,False,True,False,False,0
525.0,413.0,31.100433,36.82914,1,False,False,False,True,False,False,1
766.0,564.0,26.146715,36.33791,1,True,False,False,True,False,False,1
524.0,233.0,17.465645,16.044266,1,False,False,False,True,False,False,1
462.0,262.0,21.73924,22.436832,1,False,False,False,True,False,False,0
460.0,180.0,14.105696,12.684314,0,False,True,False,True,False,False,1
327.0,234.0,24.251461,29.670864,1,False,False,False,True,False,False,1
293.0,74.0,10.760946,11.65646,0,False,False,False,True,False,False,0
227.0,44.0,6.040496,5.935729,1,False,False,False,True,False,False,0
460.0,164.0,11.718786,16.6503,0,False,False,False,True,False,False,0
550.0,318.0,20.628223,20.014069,0,False,True,False,True,False,False,1
783.0,224.0,10.433051,9.424408,0,False,True,False,True,False,False,0
371.0,293.0,28.012789,32.920044,1,False,True,False,True,False,False,1
649.0,222.0,12.387099,11.123629,0,False,True,False,True,False,False,1
631.0,212.0,12.174538,10.587708,1,False,True,False,True,False,False,0
581.0,94.0,6.095024,6.63857,0,False,True,False,True,False,False,0
309.0,11.0,0.517704,0.0,0,False,False,False,True,False,False,0
327.0,248.0,28.416485,33.323742,1,False,False,False,True,False,False,1
651.0,256.0,13.000395,14.675694,1,False,False,False,True,False,False,0
229.0,32.0,4.152447,5.621286,1,False,False,False,True,False,False,0
147.0,29.0,6.501532,6.2,1,False,False,False,True,False,False,0
926.0,54.0,2.483477,4.31681,0,False,True,False,True,False,False,0
787.0,121.0,4.641449,5.111803,0,False,False,False,True,False,False,0
572.0,111.0,8.719007,8.94668,0,False,False,False,True,False,False,0
615.0,414.0,23.943598,29.75105,1,False,True,False,True,False,False,1
517.0,169.0,10.684415,13.459858,1,False,False,False,True,False,False,0
535.0,104.0,5.535232,7.42214,0,True,False,False,True,False,False,0
521.0,112.0,7.951192,9.8381,0,False,True,False,True,False,False,0
432.0,101.0,7.435337,6.80508,0,False,False,False,True,False,False,0
398.0,40.0,5.453738,7.346376,1,False,False,False,True,False,False,0
572.0,35.0,1.410868,3.244201,1,False,False,False,True,False,False,0
686.0,329.0,17.18717,13.08244,0,False,True,False,True,False,False,1
228.0,42.0,5.704659,7.591567,1,False,False,False,True,False,False,0
357.0,105.0,9.540715,9.917277,0,False,False,False,True,False,False,0
676.0,305.0,16.195639,18.97108,0,False,True,False,True,False,False,1
360.0,201.0,23.13098,28.038237,1,False,False,False,True,False,False,0
661.0,449.0,27.352133,32.259388,1,False,False,False,True,False,False,1
487.0,307.0,23.948252,24.645844,1,False,False,False,True,False,False,1
259.0,142.0,21.081776,29.595045,1,False,False,False,True,False,False,1
731.0,296.0,12.883377,15.228866,1,True,False,False,False,True,False,0
152.0,52.0,13.88633,18.793587,1,False,False,False,True,False,False,0
233.0,182.0,29.208984,34.11624,1,False,False,False,True,False,False,1
357.0,102.0,9.247415,9.623977,0,False,False,False,True,False,False,0
636.0,86.0,3.994761,7.065302,0,False,False,False,True,False,False,0
388.0,41.0,2.963385,3.85849,1,False,False,False,True,False,False,0
380.0,16.0,0.0,2.617763,0,False,False,False,True,False,False,0
832.0,434.0,20.152388,25.059647,1,False,False,False,True,False,False,0
466.0,123.0,12.856153,17.763409,1,False,False,False,True,False,False,0
457.0,277.0,23.101402,24.77762,1,False,False,False,True,False,False,1
877.0,212.0,8.885257,9.112931,1,False,True,False,True,False,False,0
372.0,7.0,0.0,1.892638,0,False,False,False,True,False,False,0
684.0,458.0,23.81864,24.516232,1,False,True,False,True,False,False,1
892.0,600.0,23.925274,29.467386,1,False,True,False,True,False,False,1
562.0,507.0,35.130604,43.64387,1,False,False,False,True,False,False,1
293.0,118.0,16.00231,16.897823,1,False,False,False,True,False,False,1
310.0,268.0,29.449167,39.640366,1,False,False,False,True,False,False,1
34.0,13.0,13.793269,11.776466,0,True,False,False,False,False,False,1
283.0,71.0,8.031723,10.377212,0,False,False,False,True,False,False,1
487.0,380.0,30.87778,35.785038,1,False,False,False,True,False,False,1
329.0,98.0,12.342479,13.237993,1,False,False,False,False,False,False,0
740.0,64.0,4.262383,4.389272,1,False,True,False,True,False,False,0
1300.0,112.0,2.553065,2.679953,0,True,False,False,True,False,False,0
573.0,99.0,2.975557,4.124646,1,False,False,False,True,False,False,0
558.0,367.0,24.07355,28.980804,1,False,False,False,True,False,True,1
1336.0,687.0,19.065548,20.741766,1,False,False,True,True,False,True,0
288.0,37.0,3.759241,4.221613,0,False,False,False,True,False,False,0
150.0,61.0,16.139694,18.185368,1,False,False,False,True,False,False,1
417.0,154.0,13.337843,10.630975,1,False,True,False,True,False,False,1
464.0,28.0,1.38141,1.567814,0,False,False,False,True,False,False,0
285.0,79.0,8.949998,8.245388,1,False,False,False,True,False,False,0
153.0,16.0,2.925169,3.805497,0,False,False,False,True,False,False,0
944.0,491.0,19.126766,19.813992,1,False,False,False,True,False,False,1
285.0,129.0,15.073281,16.506609,1,False,False,False,True,False,False,0
490.0,85.0,5.329764,5.691477,1,False,False,False,True,False,False,0
317.0,159.0,16.78162,21.196444,1,False,False,False,True,False,False,0
210.0,53.0,8.424741,8.1,1,False,False,False,True,False,False,0
23.0,20.0,31.323103,32.020695,1,False,True,False,True,False,False,1
737.0,440.0,24.625975,30.045378,1,False,False,False,True,False,True,0
3304.0,1877.0,18.57861,23.998013,1,True,False,False,True,False,False,0
193.0,56.0,9.402423,9.283663,1,False,False,False,True,False,False,0
599.0,166.0,10.12065,9.471608,0,False,True,False,True,False,False,0
722.0,81.0,4.888598,5.838824,1,False,False,False,True,False,False,0
36.0,30.0,27.835999,28.53359,1,True,False,False,True,False,False,1
223.0,138.0,23.544914,28.45217,1,False,False,False,True,False,False,1
343.0,140.0,16.191933,10.289419,1,False,False,False,True,False,False,0
349.0,116.0,12.049014,6.146501,0,True,False,False,True,False,False,0
321.0,74.0,9.992035,9.70166,0,False,False,False,True,False,False,0
461.0,110.0,7.078602,5.82261,0,True,False,False,True,False,False,0
333.0,92.0,8.918004,7.662013,1,False,False,False,True,False,False,1
412.0,92.0,8.241921,6.98593,0,False,True,False,True,False,False,1
444.0,81.0,6.8155,5.44821,0,True,False,False,True,False,False,0
1056.0,312.0,9.062571,10.73787,1,True,False,False,True,False,False,0
477.0,41.0,2.275236,2.58283,0,False,False,False,True,False,False,0
511.0,176.0,13.967213,15.560924,1,False,False,False,True,False,False,0
618.0,451.0,27.416998,33.1457,1,False,False,False,True,False,False,1
125.0,24.0,6.317283,5.6,1,False,False,False,True,False,False,0
2212.0,134.0,0.864766,2.698098,0,True,False,False,True,False,False,0
90.0,71.0,28.127375,38.318573,1,False,True,False,True,False,True,1
283.0,224.0,26.901384,37.09258,1,False,False,False,True,False,False,0
460.0,54.0,3.372487,4.501644,0,False,False,False,True,False,False,0
431.0,53.0,3.567193,5.036031,0,False,False,False,True,False,False,0
494.0,372.0,26.731125,31.638384,1,False,True,False,True,False,False,1
410.0,127.0,12.757254,8.828549,1,False,False,False,True,False,False,0
403.0,13.0,0.401106,1.911134,0,False,False,False,True,False,False,0
586.0,62.0,5.006447,5.639014,0,False,False,False,True,False,False,0
270.0,228.0,28.748613,30.181942,1,False,False,False,True,False,False,1
255.0,25.0,0.36708,2.046653,1,False,False,False,True,False,False,0
404.0,366.0,30.894995,41.08619,1,False,False,False,True,False,False,1
421.0,93.0,6.985313,8.006735,1,False,False,False,True,False,False,0
374.0,83.0,7.021001,6.121279,1,False,False,False,True,False,False,0
517.0,247.0,15.9502,18.710402,1,False,False,False,True,False,False,0
1529.0,90.0,1.600505,2.7,1,True,False,False,True,False,False,0
240.0,126.0,17.599133,19.275352,1,False,False,False,True,False,False,1
871.0,341.0,14.63747,18.099012,1,False,False,False,True,False,False,0
207.0,67.0,10.572224,10.700541,1,False,False,False,True,False,False,0
463.0,20.0,0.258084,0.669309,0,True,False,False,True,False,False,0
362.0,47.0,4.979681,5.390907,0,False,True,False,True,False,False,0
299.0,93.0,12.801954,10.644288,0,False,False,False,True,False,False,0
418.0,227.0,18.229553,22.644377,1,False,False,False,True,False,False,0
506.0,74.0,5.552463,5.369693,0,False,True,False,True,False,False,0
281.0,12.0,0.76572,2.033072,1,False,False,False,True,False,False,0
958.0,54.0,0.717782,5.654133,0,True,False,False,True,False,False,0
916.0,516.0,18.936565,14.831837,1,False,False,False,True,False,False,1
562.0,110.0,6.106703,4.957161,1,False,False,False,True,False,False,0
234.0,36.0,4.64486,5.188406,0,False,False,False,True,False,False,0
814.0,395.0,20.725355,21.422947,1,False,False,False,True,False,True,0
26.0,14.0,20.739695,18.118423,1,False,False,False,False,True,False,1
3154.0,1487.0,15.205807,15.903399,1,True,False,False,True,False,False,0
541.0,432.0,28.843475,37.356743,1,False,False,False,True,False,False,1
419.0,265.0,25.71814,34.231407,1,False,False,False,True,False,False,1
609.0,52.0,2.255411,2.943854,1,False,False,False,True,False,False,0
475.0,72.0,4.565728,4.60056,1,False,False,False,True,False,False,0
894.0,199.0,6.519578,8.798465,0,True,False,False,True,False,False,0
442.0,57.0,3.251435,4.804363,0,True,False,False,True,False,False,0
423.0,63.0,5.64639,7.199317,0,False,True,False,True,False,False,0
400.0,92.0,9.973552,19.862682,0,False,False,False,True,False,False,0
249.0,37.0,5.63446,6.437962,1,False,True,False,True,False,False,0
442.0,29.0,1.565209,3.206737,0,False,False,False,True,False,False,0
540.0,51.0,5.242296,6.752323,1,False,False,False,True,False,False,0
582.0,174.0,14.078465,18.985722,1,False,False,False,True,False,False,0
1723.0,896.0,16.900625,18.576845,1,True,False,False,True,False,False,0
1008.0,575.0,20.357895,22.034113,1,True,False,False,False,True,False,0
163.0,46.0,9.125057,10.801276,1,False,False,False,True,False,False,0
648.0,63.0,2.143726,3.506475,0,True,False,False,True,False,False,0
677.0,49.0,2.974307,4.337056,0,False,True,False,True,False,False,0
270.0,71.0,8.453333,7.261771,1,False,False,False,True,False,False,0
131.0,65.0,18.29106,23.198315,1,False,False,False,True,False,False,0
124.0,64.0,16.76471,21.671967,1,True,False,False,True,False,False,1
659.0,531.0,28.57154,38.762737,1,False,True,False,True,False,False,1
402.0,35.0,2.314006,3.678126,1,False,False,False,True,False,False,0
317.0,42.0,6.570261,4.771415,0,False,False,False,True,False,False,0
500.0,98.0,7.289044,5.867663,0,False,True,False,True,False,False,0
832.0,378.0,16.830162,17.517385,1,False,False,False,True,False,False,1
859.0,609.0,23.495169,28.402428,1,True,False,False,False,True,False,1
421.0,88.0,9.241507,9.286933,1,False,False,False,True,False,False,0
273.0,34.0,3.62207,4.502399,0,False,False,False,True,False,False,0
324.0,118.0,11.986692,12.115008,1,False,False,False,True,False,False,1
1823.0,779.0,13.664949,17.126492,0,True,False,False,True,False,False,0
295.0,159.0,20.757898,25.665155,1,False,False,False,True,False,False,0
443.0,36.0,1.586744,3.283112,0,True,False,False,True,False,False,0
372.0,31.0,3.356673,5.053041,1,False,True,False,True,False,False,0
343.0,24.0,4.3881,6.084469,0,False,False,False,True,False,False,0
287.0,78.0,8.760965,7.947153,1,False,False,False,True,False,False,0
1317.0,157.0,2.91117,3.381524,0,True,False,False,True,False,False,0
920.0,548.0,20.065086,15.960358,1,False,False,False,True,False,False,1
248.0,100.0,16.0196,14.578695,1,False,False,False,True,False,False,0
282.0,61.0,6.825089,9.487375,1,False,False,False,True,False,False,0
229.0,24.0,4.775748,5.656076,0,False,True,False,True,False,True,0
1037.0,104.0,2.250774,3.131102,0,True,False,False,True,False,False,0
489.0,40.0,3.303142,4.18347,0,False,True,False,True,False,False,0
258.0,17.0,0.0,3.010278,0,False,False,False,True,False,False,0
442.0,172.0,12.857263,12.137379,0,False,False,False,True,False,False,0
298.0,211.0,23.463402,28.370657,1,True,False,False,True,False,False,0
275.0,29.0,0.625895,2.305467,1,False,False,False,True,False,False,0
272.0,143.0,20.295515,17.578417,1,False,False,False,True,False,False,0
466.0,27.0,1.297473,3.130805,0,False,False,False,True,False,False,0
364.0,77.0,9.329195,10.224709,0,False,False,False,True,False,False,0
882.0,244.0,10.103739,9.984978,1,False,True,False,True,False,False,0
1004.0,647.0,26.13572,31.042974,1,False,False,False,True,False,False,1
243.0,15.0,0.0,1.679572,1,False,False,False,True,False,False,0
1110.0,336.0,9.31555,11.3983,0,True,False,False,True,False,False,0
1199.0,322.0,13.017008,10.395737,0,False,False,False,True,False,False,0
652.0,114.0,6.550736,6.367965,1,False,True,False,True,False,False,0
801.0,91.0,4.41334,5.87356,0,False,True,False,True,False,False,0
1346.0,181.0,3.443861,4.655472,0,True,False,False,True,False,False,0
293.0,13.0,0.823797,1.681104,0,False,False,False,True,False,False,0
184.0,54.0,9.031043,14.021351,1,False,False,True,True,False,True,1
634.0,138.0,7.143182,6.3,1,True,False,False,True,False,False,0
308.0,154.0,16.726566,16.006683,1,False,False,False,True,False,False,1
361.0,258.0,24.364433,34.55563,1,False,False,False,True,False,True,0
328.0,81.0,10.565194,11.460709,1,False,False,False,True,False,False,0
430.0,53.0,6.24789,7.459501,1,False,False,False,True,False,False,0
371.0,233.0,23.865957,34.05715,1,False,False,False,True,False,False,1
248.0,70.0,9.126783,9.2551,1,False,False,False,True,False,False,0
377.0,73.0,6.033562,7.162719,0,False,False,False,True,False,False,0
369.0,147.0,13.179544,15.525033,0,False,False,False,True,False,False,1
815.0,414.0,17.004932,12.900202,1,False,False,False,True,False,False,1
709.0,564.0,29.710567,35.439266,1,False,False,False,True,False,False,1
592.0,170.0,9.29795,8.289307,1,False,False,False,True,False,False,0
374.0,19.0,1.048344,2.996292,0,False,False,False,True,False,False,0
266.0,226.0,28.929394,39.12059,1,False,False,False,True,False,False,1
295.0,240.0,27.670633,37.86183,1,False,False,False,True,False,False,1
425.0,300.0,23.912418,34.10361,1,False,False,False,True,False,False,0
471.0,75.0,7.503685,8.307186,1,False,False,False,True,False,False,0
1143.0,77.0,1.897338,1.63926,0,True,False,False,True,False,False,0
655.0,36.0,3.162087,2.904009,1,False,True,False,True,False,False,0
451.0,122.0,8.191937,4.822022,0,True,False,False,True,False,False,0
270.0,67.0,9.109157,5.739242,0,False,True,False,True,False,False,0
512.0,21.0,0.706768,0.0,0,False,False,False,True,False,False,0
585.0,309.0,11.702747678582156,13.21672013637729,1,False,False,True,True,False,False,1
1225.0,728.0,24.53072,29.437977,1,False,False,True,True,False,True,0
608.0,364.0,22.841629,27.748886,1,False,False,False,True,False,False,1
447.0,201.0,16.142622,13.425522,1,False,True,False,True,False,False,0
750.0,477.0,22.646236,28.374937,1,False,True,False,True,False,False,1
462.0,389.0,33.031418,41.54468,1,False,False,False,True,False,False,1
429.0,331.0,30.57323,35.480488,1,False,False,False,True,False,False,1
339.0,141.0,13.792268,15.225595,1,False,False,False,True,False,False,0
390.0,74.0,5.372972,7.59047,0,True,False,False,True,False,False,0
1111.0,54.0,2.144554,3.654582,0,False,True,False,True,False,False,0
816.0,96.0,4.554314,5.668883,0,False,True,False,True,False,False,0
487.0,37.0,1.926958,3.568486,1,False,False,False,True,False,False,0
403.0,70.0,6.51062,9.382524,0,False,True,False,True,False,False,0
681.0,435.0,25.938316,29.72813,1,False,False,False,True,False,False,1
828.0,51.0,0.90021,1.217431,0,True,False,False,True,False,False,0
1413.0,424.0,9.22369,7.802309,0,True,False,False,True,False,False,0
728.0,69.0,2.058493,3.067215,0,True,False,False,True,False,False,0
703.0,67.0,3.774545,4.783268,0,False,True,False,True,False,False,0
1002.0,127.0,3.174203,4.195625,0,True,False,False,True,False,False,0
777.0,96.0,4.760418,5.781839,0,False,True,False,True,False,False,0
708.0,406.0,20.46294,24.252754,1,False,True,False,True,False,False,1
188.0,52.0,10.102056,6.17335,0,False,True,False,True,False,False,0
283.0,101.0,11.731657,10.468185,1,False,False,False,True,False,False,1
477.0,40.0,4.872779,4.769153,1,False,False,False,True,False,False,0
453.0,34.0,1.894842,0.99512,0,False,False,False,True,False,False,0
239.0,155.0,21.910862,26.842371,1,False,False,False,True,False,False,0
413.0,20.0,0.965416,2.434255,0,False,False,False,True,False,False,0
545.0,70.0,3.75813,4.829927,1,False,False,False,True,False,False,0
407.0,52.0,3.734526,5.194746,0,False,False,False,True,False,False,0
498.0,33.0,1.588042,3.22957,0,False,False,False,True,False,False,0
347.0,75.0,6.819026,9.579226,0,False,False,False,True,False,False,0
1949.0,622.0,9.889188,7.267917,1,True,False,False,True,False,False,0
629.0,47.0,6.251628,7.201853,0,False,False,False,True,False,False,0
572.0,158.0,10.089072,8.826624,0,False,True,False,True,False,False,0
218.0,174.0,27.133339,32.0406,1,False,False,False,True,False,False,1
718.0,170.0,7.014278,6.005636,0,True,False,False,True,False,False,0
230.0,84.0,12.022288,13.455616,1,False,False,False,True,False,False,0
428.0,57.0,6.594185,7.954841,0,False,False,False,True,False,False,0
550.0,387.0,28.20245,33.109707,1,False,False,False,True,False,False,1
383.0,21.0,2.361839,5.009754,0,False,True,False,True,False,False,0
1152.0,341.0,9.08185,9.202319,0,True,False,False,True,False,False,0
935.0,75.0,2.074895,2.982166,1,False,True,False,True,False,False,0
718.0,165.0,8.468932,5.576424,0,True,False,False,True,False,False,0
656.0,85.0,3.797667,3.391643,1,False,False,False,True,False,False,0
685.0,53.0,1.975714,2.930426,0,False,False,False,True,False,False,0
393.0,30.0,1.414736,1.126902,0,True,False,False,True,False,False,0
407.0,60.0,5.593476,5.305642,0,False,True,False,True,False,False,0
285.0,73.0,10.885921,9.077176,1,False,False,False,True,False,False,1
545.0,504.0,34.222927,44.41412,1,False,False,False,True,False,False,1
540.0,184.0,13.838702,12.417321,1,False,False,False,True,False,False,0
1028.0,126.0,3.028365,2.839586,0,True,False,False,True,False,False,0
1109.0,147.0,3.376824,4.093624,0,True,False,False,True,False,False,0
490.0,264.0,18.079939,12.985128,1,False,False,False,True,False,False,1
538.0,128.0,7.054396,8.887729,1,True,False,False,False,True,False,0
564.0,296.0,17.592949,19.938437,1,False,False,False,True,False,False,1
778.0,68.0,3.498736,3.395109,1,False,True,False,True,False,False,0
241.0,116.0,20.443281,25.350538,1,False,False,False,True,False,False,1
1036.0,190.0,8.347004,8.708717,1,False,False,False,True,False,False,0
161.0,75.0,15.53424,20.465752,1,False,False,False,True,False,False,0
387.0,140.0,13.074416,8.705226,0,True,False,False,True,False,False,0
620.0,155.0,9.173791,7.040836,0,True,False,False,True,False,False,0
454.0,130.0,10.442282,8.309326,0,False,True,False,True,False,False,0
258.0,40.0,4.161679,2.572706,0,True,False,False,True,False,False,0
1424.0,370.0,7.819229,11.609041,1,True,False,False,False,True,False,0
412.0,134.0,10.627064,13.387266,0,False,False,False,True,False,False,0
523.0,124.0,7.025618,5.03573,0,True,False,False,True,False,False,0
374.0,109.0,10.620295,8.630407,1,False,True,False,True,False,False,0
243.0,160.0,24.927137,25.62473,1,False,False,False,True,False,False,1
416.0,385.0,35.945423,44.45869,1,False,False,False,True,False,False,1
387.0,290.0,28.100412,27.48626,1,False,False,False,True,False,False,1
311.0,51.0,7.669524,6.302235,1,False,False,False,True,False,False,0
555.0,169.0,9.903245,9.254203,0,False,True,False,True,False,False,0
306.0,100.0,13.352042,14.247556,1,False,False,False,True,False,False,0
587.0,365.0,22.150824,27.879524,1,False,True,False,True,False,False,1
420.0,118.0,9.081212,7.818765,1,False,False,False,True,False,False,0
293.0,44.0,4.516575,7.178861,0,False,False,False,True,False,False,0
802.0,79.0,3.886161,4.193756,0,False,True,False,True,False,False,0
179.0,56.0,12.865212,17.772467,1,False,False,False,True,False,False,1
304.0,91.0,10.895963,9.28693,0,True,False,False,True,False,False,0
536.0,87.0,6.908949,11.8,1,True,False,False,True,False,False,0
348.0,125.0,14.482821,12.492931,1,False,False,False,True,False,False,0
487.0,250.0,17.192415,19.96786,1,False,False,False,True,False,False,1
434.0,119.0,8.84531,8.196268,1,False,False,False,True,False,False,0
236.0,53.0,9.784247,9.395669,1,False,False,False,True,False,False,0
379.0,92.0,7.747638,10.058755,0,False,False,False,True,False,False,0
381.0,18.0,0.92416,2.434187,0,False,False,False,True,False,False,0
29.0,18.0,20.414156,17.015406,0,True,False,False,False,False,False,1
304.0,119.0,12.412979,9.014231,1,True,False,False,True,False,False,0
273.0,103.0,13.616535,10.217787,1,False,True,False,True,False,False,1
1571.0,301.0,7.805101,11.266643,0,False,False,True,True,False,True,0
541.0,222.0,13.597581,10.880482,0,False,False,False,True,False,False,1
533.0,117.0,6.411977,3.341319,0,True,False,False,True,False,False,0
375.0,102.0,8.768749,5.698091,1,False,False,False,True,False,False,1
457.0,133.0,10.605794,7.035252,0,False,True,False,True,False,False,0
345.0,83.0,7.14729,3.576747,0,True,False,False,True,False,False,0
988.0,57.0,0.764024,1.567526,0,True,False,False,True,False,False,0
698.0,141.0,5.800953,5.896578,1,True,False,False,False,True,False,0
158.0,83.0,20.2809,25.188156,1,False,False,False,True,False,False,0
378.0,276.0,26.457438,27.066425,1,False,False,False,True,False,False,1
547.0,112.0,6.421655,5.607842,1,False,False,False,True,False,False,0
1730.0,158.0,1.938052,3.406892,0,True,False,False,True,False,False,0
911.0,192.0,6.902067,8.100509,1,True,False,False,True,False,False,0
552.0,123.0,9.021004,10.219446,1,False,True,False,True,False,False,0
1686.0,103.0,0.88266,1.38507,0,True,False,False,True,False,False,0
533.0,206.0,17.27814,22.185396,1,False,False,True,True,False,True,1
180.0,58.0,10.521641,9.080736,1,False,False,False,True,False,False,1
522.0,155.0,12.309759,13.743089,0,False,False,False,True,False,False,0
381.0,122.0,11.62431,13.669981,1,False,True,False,True,False,False,1
1962.0,1284.0,21.591934,27.134047,1,True,False,False,True,False,False,0
422.0,166.0,14.322519,10.21779,1,False,True,False,True,False,True,1
136.0,35.0,8.598278,2.6,0,False,False,False,True,False,False,0
45.0,33.0,24.345728,24.954716,0,True,False,False,True,False,False,1
87.0,18.0,9.167178,7.558146,0,False,False,False,True,False,False,0
392.0,208.0,18.96792,23.87518,1,True,False,False,False,False,False,0
451.0,54.0,6.124968,3.519444,0,False,False,False,True,False,False,0
774.0,77.0,2.222639,8.828465,0,True,False,False,True,False,False,0
755.0,57.0,4.580967,5.083376,0,False,False,False,True,False,False,0
2148.0,242.0,2.682648,1.782926,0,True,False,False,True,False,False,0
242.0,168.0,23.505192,22.091814,1,False,False,False,True,False,False,1
1893.0,181.0,2.087643,1.187921,0,True,False,False,True,False,False,0
15.0,10.0,23.716589,22.39757,1,False,True,False,False,False,False,1
634.0,61.0,2.108553,2.004926,0,True,False,False,True,False,False,0
525.0,73.0,5.301253,3.963363,0,False,True,False,True,False,False,0
550.0,86.0,4.207921,4.427466,1,True,False,False,False,True,False,0
1254.0,756.0,21.489937,27.032053,1,False,True,False,True,False,False,1
564.0,252.0,17.540756,18.974085,1,False,False,False,True,False,False,1
1490.0,182.0,3.013691,3.476062,0,True,False,False,True,False,False,0
1104.0,168.0,5.759397,6.221769,1,False,True,False,True,False,False,0
1156.0,174.0,4.003929,7.07447,0,True,False,False,True,False,False,0
1088.0,157.0,5.484626,8.555168,0,False,True,False,True,False,False,0
399.0,101.0,8.110232,9.084147,0,False,False,False,True,False,False,0
330.0,106.0,13.1571,8.52913,1,False,False,False,True,False,False,1
227.0,79.0,12.594872,7.966904,0,True,False,False,True,False,False,1
490.0,107.0,4.566859,7.485252,0,False,False,False,True,False,False,0
770.0,456.0,22.615585,28.344286,0,False,False,False,True,False,False,0
320.0,66.0,6.473896,5.824853,0,False,False,False,True,False,False,0
1292.0,866.0,22.144947,23.578276,0,True,False,False,True,False,False,0
303.0,32.0,2.961307,3.553302,0,False,False,False,True,False,False,0
676.0,179.0,9.690103,12.00122,0,False,True,False,True,False,False,0
629.0,387.0,21.922436,17.817705,0,False,True,False,True,False,False,1
796.0,124.0,4.187511,2.849622,0,True,False,False,True,False,False,0
549.0,66.0,6.141882,6.751805,0,False,False,False,True,False,False,0
1220.0,418.0,10.708876,13.469076,0,True,False,False,True,False,False,0
812.0,66.0,1.587326,1.77373,0,True,False,False,True,False,False,0
548.0,48.0,3.505285,3.691689,1,False,True,False,True,False,False,0
584.0,67.0,3.279462,2.873438,1,False,False,False,True,False,False,0
277.0,47.0,5.197333,5.740879,0,False,False,False,True,False,False,0
869.0,169.0,5.538159,5.247785,0,True,False,False,True,False,False,0
567.0,139.0,7.306803,6.099619,0,True,False,False,True,False,False,0
723.0,178.0,9.041036,7.833852,1,False,True,False,True,False,False,0
593.0,190.0,13.12892,11.54209,1,False,False,False,True,False,False,1
1246.0,446.0,11.24367,9.53588,1,True,False,False,False,True,False,0
186.0,50.0,11.328378,8.326497,1,False,False,False,True,False,False,0
685.0,305.0,14.815834,16.491133,1,False,False,False,True,False,False,0
744.0,107.0,3.770016,3.065407,0,True,False,False,True,False,False,0
587.0,84.0,5.442709,4.7381,0,False,True,False,True,False,False,0
695.0,24.0,0.0,0.0,0,True,False,False,True,False,False,0
507.0,18.0,1.687264,0.259881,1,False,True,False,True,False,False,0
958.0,227.0,7.020672,6.915906,0,True,False,False,True,False,False,0
